CustomerID,F1.Age,F2.Region,F3.Occupation,Q1.HaveEverUsed,Q2.FormerCustomerDollar,Q3.Well-known,Q4.ServiceType,Q5.CustomerDollar
3131,46,15,A,1,5962,2,C,359886
3132,56,14,B,1,98699,1,A,912329
3133,55,26,E,1,87768,2,A,917798
3134,48,21,B,2,0,2,C,307554
3135,20,9,A,2,0,2,F,0
3136,46,17,D,2,0,2,A,885675
3137,44,7,B,2,0,1,C,366915
3138,38,2,C,2,0,1,A,223801
3139,64,18,A,2,0,2,D,965278
3140,32,22,A,2,0,1,D,438662
3141,26,26,A,2,0,1,C,899676
3142,60,14,E,2,0,1,E,102541
3143,32,29,D,2,0,2,E,347335
3144,43,35,E,1,76145,2,C,416009
3145,41,23,C,1,89561,2,E,530331
3146,36,21,D,2,0,2,B,969191
3147,24,16,E,1,23483,2,E,29700
3148,23,17,E,1,47632,2,E,930487
3149,63,17,C,1,99774,2,A,807668
3150,53,8,E,1,29901,2,A,923738
3151,36,25,A,2,0,2,F,0
3152,23,4,D,1,65125,2,B,17081
3153,55,37,C,2,0,2,B,268627
3154,22,41,B,2,0,2,C,486792
3155,32,32,A,2,0,2,D,371112
3156,37,12,C,1,12596,2,E,665118
3157,43,1,C,1,7681,1,C,825252
3158,48,36,E,1,1463,1,D,973449
3159,34,36,A,1,57967,2,A,722100
3160,35,46,B,2,0,1,A,886994
3161,69,40,D,1,50819,1,A,308676
3162,55,32,E,2,0,2,D,542717
3163,66,25,B,1,61175,1,A,832024
3164,60,37,B,2,0,2,B,620580
3165,36,9,B,2,0,1,C,935966
3166,21,4,D,2,0,2,C,122363
3167,68,26,A,1,19702,1,E,100258
3168,26,35,A,1,10248,2,B,592780
3169,43,31,C,2,0,2,A,790215
3170,39,38,D,1,18970,1,E,227354
3171,39,7,E,2,0,2,F,0
3172,34,30,B,2,0,2,B,655762
3173,62,26,D,2,0,2,C,831382
3174,22,26,C,2,0,1,D,92255
3175,27,16,D,1,77938,1,C,524153
3176,35,47,E,1,38389,2,A,400301
3177,55,38,D,2,0,1,C,736361
3178,47,1,A,1,34392,1,D,95954
3179,33,24,E,1,75709,1,E,374651
3180,67,40,E,1,56586,2,A,143180
3181,39,16,E,2,0,2,F,0
3182,39,44,E,2,0,2,F,0
3183,38,35,B,1,83128,2,E,375602
3184,67,42,A,1,46859,1,D,706362
3185,70,28,C,2,0,2,F,0
3186,67,5,D,1,60805,2,A,399651
3187,21,13,A,2,0,1,B,659409
3188,33,10,C,1,82566,1,C,123484
3189,40,5,A,1,59208,2,E,39252
3190,37,5,A,2,0,2,D,355132
3191,63,22,B,1,77061,1,E,442714
3192,39,42,B,2,0,1,A,268756
3193,67,20,E,1,60690,1,E,342749
3194,62,21,A,2,0,2,A,557968
3195,39,32,D,2,0,2,E,75114
3196,64,44,C,1,83274,1,E,891691
3197,69,25,A,1,22507,1,D,168854
3198,22,42,E,2,0,2,E,112843
3199,45,25,A,1,44339,1,A,428265
3200,59,34,D,2,0,2,A,681204
3201,53,38,C,1,38455,1,A,800238
3202,48,13,D,1,82633,2,B,662113
3203,32,43,A,2,0,2,F,0
3204,45,2,E,2,0,1,E,118612
3205,38,12,A,1,10993,2,E,191142
3206,53,27,A,2,0,1,A,550271
3207,24,37,E,2,0,1,C,367400
3208,51,4,E,1,63538,1,D,606980
3209,24,37,C,1,66509,2,A,645149
3210,54,41,E,1,25859,2,B,886911
3211,43,26,E,2,0,1,B,880813
3212,59,8,B,2,0,1,B,436774
3213,37,31,B,1,80751,1,D,522481
3214,44,16,D,2,0,2,F,0
3215,70,39,A,1,39518,1,B,782796
3216,42,29,D,2,0,2,F,0
3217,22,17,E,2,0,1,D,699673
3218,32,24,E,2,0,2,A,125308
3219,65,31,D,2,0,2,A,919543
3220,53,39,E,2,0,2,C,423147
3221,57,43,E,2,0,1,B,458478
3222,56,31,B,1,21552,1,D,63367
3223,23,3,D,2,0,2,B,687474
3224,23,15,D,1,57338,1,D,725793
3225,51,6,D,1,14766,2,C,899016
3226,21,15,D,1,57434,2,C,534051
3227,31,15,E,1,4008,1,B,398721
3228,59,16,D,2,0,2,D,335435
3229,67,18,A,1,9179,1,B,101259
3230,23,6,D,2,0,2,C,268711
3231,69,23,D,2,0,2,B,329373
3232,40,10,B,1,99957,2,A,955755
3233,54,21,A,1,85098,1,A,482852
3234,37,38,D,2,0,2,C,444041
3235,33,8,E,1,49256,1,B,841594
3236,40,36,D,1,84021,2,C,451492
3237,40,9,D,2,0,2,F,0
3238,65,6,A,1,28382,1,E,983636
3239,41,15,C,1,79907,1,D,809436
3240,51,24,B,1,49586,2,D,530009
3241,62,23,A,1,70147,1,E,382736
3242,25,20,E,2,0,2,A,938263
3243,57,4,C,1,30411,1,C,102882
3244,39,11,D,2,0,1,F,0
3245,66,24,C,2,0,1,B,129093
3246,43,46,C,1,63665,2,C,977858
3247,69,47,E,1,56926,2,A,852891
3248,56,44,C,1,86168,2,D,186094
3249,65,39,C,1,69280,2,A,839157
3250,35,39,A,2,0,1,B,803349
3251,52,27,A,2,0,2,B,899280
3252,29,3,A,2,0,1,F,0
3253,44,21,E,2,0,1,B,775266
3254,42,15,C,1,81308,2,B,312665
3255,67,31,E,2,0,1,B,739570
3256,47,18,C,2,0,2,C,269048
3257,66,6,B,1,3542,1,B,263596
3258,65,29,B,2,0,2,A,998174
3259,63,16,D,1,41482,1,E,122380
3260,24,1,C,2,0,2,F,0
3261,21,39,E,1,5552,1,B,418942
3262,56,7,E,2,0,1,E,550907
3263,68,21,D,1,4337,2,B,730143
3264,25,25,E,1,40733,1,A,601103
3265,67,23,B,1,85862,2,E,590430
3266,38,24,A,2,0,2,E,612186
3267,42,14,C,1,78631,2,E,818252
3268,26,26,E,2,0,2,B,31779
3269,49,43,D,1,99305,2,D,135188
3270,21,42,C,1,80972,1,B,894324
3271,33,30,A,1,97394,2,C,595239
3272,35,7,E,2,0,1,A,489226
3273,42,19,E,1,61979,1,A,729696
3274,70,34,C,1,17738,2,E,401157
3275,35,7,A,1,24678,1,B,812363
3276,58,36,B,1,55598,2,C,816979
3277,25,22,D,2,0,1,B,907419
3278,65,9,B,1,24801,1,D,23348
3279,68,7,C,2,0,1,C,878164
3280,21,29,B,2,0,1,C,672770
3281,65,19,E,2,0,1,D,566374
3282,55,15,A,1,75338,2,C,694627
3283,59,26,E,1,5074,1,A,300002
3284,62,6,D,1,30883,2,A,985011
3285,49,8,C,2,0,1,C,68763
3286,58,43,D,1,94571,2,E,707072
3287,63,11,E,1,84761,2,B,742816
3288,61,39,E,1,45071,2,E,970845
3289,28,3,C,2,0,1,F,0
3290,27,42,E,1,18766,1,E,304661
3291,60,14,B,1,35042,1,C,135940
3292,50,11,B,1,74084,1,D,795024
3293,21,30,C,1,52797,1,A,125578
3294,38,34,E,1,36265,2,B,455642
3295,46,14,E,2,0,2,A,333716
3296,33,1,E,2,0,2,F,0
3297,32,19,D,1,52692,2,E,683977
3298,28,9,C,1,388,2,A,657821
3299,37,41,A,2,0,1,F,0
3300,26,26,A,2,0,2,A,744647
3301,37,42,B,2,0,1,A,588931
3302,45,43,C,2,0,2,D,594553
3303,32,4,D,1,50282,1,E,499424
3304,22,42,D,1,28625,2,A,920235
3305,56,23,C,1,43985,1,B,687428
3306,33,32,A,1,33982,1,A,651673
3307,20,17,C,1,87996,1,A,668788
3308,23,26,A,1,10630,2,C,851522
3309,57,4,B,1,66609,2,D,245768
3310,34,28,D,1,4773,1,E,878538
3311,42,37,D,1,8106,1,D,294701
3312,40,3,C,1,92224,1,A,52236
3313,37,41,E,2,0,2,A,984455
3314,42,40,D,1,95968,2,C,737001
3315,43,20,D,2,0,1,D,288400
3316,50,31,D,1,97649,1,A,781843
3317,68,19,C,2,0,1,B,647733
3318,68,42,D,1,92820,2,E,360717
3319,36,42,B,2,0,2,D,478359
3320,30,42,E,2,0,2,C,663286
3321,55,40,E,2,0,1,B,336894
3322,70,28,B,2,0,1,A,655698
3323,69,20,B,2,0,1,B,150360
3324,55,28,C,1,46862,1,B,995181
3325,24,1,E,2,0,2,D,975051
3326,53,19,A,2,0,2,C,289844
3327,56,4,A,2,0,2,F,0
3328,48,21,B,2,0,1,F,0
3329,47,42,A,1,90214,2,C,157980
3330,62,38,C,1,30649,2,C,48184
3331,58,22,D,1,50599,1,D,483726
3332,32,5,C,1,32324,2,A,382672
3333,67,29,B,1,57917,2,A,874014
3334,20,13,D,1,17210,1,A,320057
3335,63,10,A,2,0,1,A,101150
3336,34,47,D,1,99079,1,C,149490
3337,24,21,E,1,1314,2,A,967864
3338,64,35,D,2,0,1,D,614892
3339,48,44,D,1,81856,2,B,662840
3340,38,18,C,2,0,2,C,380689
3341,23,36,B,1,41444,1,D,562737
3342,35,23,A,1,15042,2,C,748659
3343,38,18,D,1,78725,1,D,820359
3344,68,14,D,2,0,2,F,0
3345,58,12,B,1,86643,1,D,109966
3346,50,10,D,2,0,1,B,737287
3347,45,17,D,1,43151,2,A,82813
3348,50,47,E,1,41367,2,D,286583
3349,57,45,A,1,65445,1,B,860839
3350,29,16,B,1,14513,2,E,519136
3351,29,8,A,2,0,1,E,480111
3352,62,32,A,1,23969,1,C,108370
3353,42,28,C,2,0,2,A,462323
3354,29,46,C,2,0,1,B,621328
3355,34,8,B,1,4387,1,A,568037
3356,38,33,A,1,23454,1,C,24772
3357,24,43,D,2,0,1,E,338395
3358,57,16,E,1,21087,1,C,983680
3359,37,17,B,1,74670,1,B,278569
3360,47,32,E,2,0,2,B,921795
3361,54,1,B,1,27144,2,E,425235
3362,60,34,A,1,54118,1,C,994435
3363,67,15,D,2,0,2,B,466399
3364,63,10,D,1,43673,2,B,599246
3365,31,26,E,2,0,1,F,0
3366,46,34,C,1,41527,2,A,283887
3367,25,40,A,2,0,1,E,206685
3368,67,31,B,1,21136,1,B,721807
3369,65,22,B,1,84881,1,A,950012
3370,38,42,E,2,0,2,C,198202
3371,21,21,A,2,0,1,F,0
3372,31,4,C,1,58453,2,A,411870
3373,29,3,D,1,51517,1,B,730449
3374,64,40,D,1,26575,1,D,418565
3375,67,16,D,1,81291,1,D,856137
3376,44,30,C,1,63593,1,D,864219
3377,68,5,C,2,0,2,D,144844
3378,42,16,B,2,0,2,F,0
3379,66,32,B,1,16677,2,B,736395
3380,43,15,B,2,0,1,C,471141
3381,51,29,D,2,0,1,A,966184
3382,60,11,A,2,0,1,D,754314
3383,39,4,E,1,98350,1,C,49724
3384,34,28,B,2,0,2,C,30313
3385,67,27,E,2,0,2,C,963312
3386,45,31,E,1,70388,1,A,130639
3387,59,22,B,1,64344,2,B,369901
3388,26,11,B,1,68482,1,E,56573
3389,70,41,C,1,37367,2,B,714297
3390,68,28,D,1,80436,2,E,252552
3391,24,42,A,1,2601,2,A,258477
3392,39,24,D,1,96867,1,C,457892
3393,67,8,C,2,0,2,F,0
3394,58,8,B,1,16523,1,E,343614
3395,55,23,B,1,30224,1,E,266277
3396,49,6,D,2,0,2,F,0
3397,48,42,A,2,0,1,A,55947
3398,70,3,B,2,0,1,F,0
3399,63,37,D,1,40115,1,C,395034
3400,39,35,C,1,21842,2,D,263154
3401,37,36,C,1,46762,2,D,522532
3402,55,9,A,2,0,1,F,0
3403,68,40,A,2,0,1,A,357199
3404,40,37,A,2,0,2,D,725581
3405,46,20,D,2,0,2,D,300199
3406,46,5,D,1,43708,1,D,550069
3407,57,4,B,2,0,1,A,560783
3408,67,22,B,2,0,2,E,363122
3409,39,5,A,2,0,1,D,776547
3410,29,2,E,2,0,1,D,33727
3411,25,9,B,1,52937,2,A,36642
3412,69,42,E,1,36729,1,E,451397
3413,48,43,A,2,0,1,E,337925
3414,56,11,A,1,94364,2,D,653026
3415,53,8,C,1,74701,2,C,771309
3416,70,39,C,1,82962,2,A,646993
3417,68,8,D,1,95899,1,A,760199
3418,34,12,B,1,21344,1,E,588405
3419,30,8,C,2,0,2,B,931729
3420,24,40,E,2,0,2,A,830995
3421,64,24,C,2,0,1,D,694334
3422,28,2,A,1,93950,1,E,981134
3423,64,10,D,1,13544,1,C,455621
3424,46,3,A,2,0,1,A,164424
3425,50,10,E,2,0,1,D,595983
3426,50,16,D,1,1370,2,A,52732
3427,41,47,D,2,0,1,D,36129
3428,32,18,A,1,36320,2,E,303596
3429,44,5,B,2,0,2,F,0
3430,54,11,A,1,64282,1,A,54603
3431,69,13,B,1,89491,1,D,424878
3432,49,17,A,1,49230,1,B,252413
3433,28,46,C,2,0,2,E,745505
3434,59,22,D,2,0,1,C,119156
3435,39,37,D,1,81152,2,D,922620
3436,34,1,B,1,63305,2,D,556309
3437,24,3,B,2,0,1,F,0
3438,35,15,A,1,68421,1,D,452902
3439,54,5,B,2,0,2,E,453180
3440,46,42,D,1,69814,1,D,813588
3441,38,46,A,2,0,2,C,400764
3442,35,38,E,1,58731,1,A,629752
3443,37,46,A,1,15618,1,C,101661
3444,27,7,C,1,5623,2,A,822141
3445,61,28,E,2,0,1,C,34164
3446,62,33,E,1,24180,2,E,456958
3447,22,10,A,2,0,1,D,627893
3448,54,47,A,2,0,2,B,151536
3449,62,45,A,2,0,1,E,115429
3450,66,9,E,1,71776,2,D,328905
3451,52,10,A,2,0,2,E,662007
3452,52,34,A,1,24791,1,E,599318
3453,69,44,D,2,0,1,F,0
3454,49,11,C,1,43828,1,E,866890
3455,31,43,C,1,24591,1,D,441470
3456,44,32,D,1,89386,2,A,768177
3457,31,41,C,1,823,1,D,811088
3458,37,3,E,2,0,2,F,0
3459,20,38,E,1,62821,2,E,379132
3460,50,22,D,1,48454,1,C,332007
3461,48,2,B,1,64854,1,E,602837
3462,60,21,A,2,0,2,B,268059
3463,26,33,B,1,50995,1,A,51249
3464,67,46,E,1,90502,1,D,777546
3465,50,2,C,1,14122,1,E,307767
3466,23,2,E,1,6553,2,A,737852
3467,24,28,C,2,0,2,E,317673
3468,42,39,B,2,0,1,D,486558
3469,42,32,B,2,0,2,F,0
3470,43,35,A,2,0,1,E,754526
3471,44,10,E,2,0,2,D,919582
3472,41,39,E,2,0,2,F,0
3473,60,41,A,1,89217,1,D,900013
3474,21,33,C,2,0,1,A,799237
3475,50,15,D,2,0,1,B,745159
3476,34,6,E,1,28754,2,C,587666
3477,43,43,B,1,36196,1,D,569934
3478,34,20,B,1,48692,2,A,125880
3479,37,28,A,1,96545,2,C,153967
3480,24,19,A,2,0,1,C,912385
3481,34,41,E,1,60545,2,B,889426
3482,33,44,D,2,0,1,A,488696
3483,56,28,D,1,74384,1,A,612525
3484,58,10,C,1,16454,2,D,641618
3485,36,32,D,2,0,2,D,826608
3486,22,39,B,2,0,1,D,654693
3487,28,15,C,2,0,2,C,851680
3488,46,8,E,2,0,1,D,101219
3489,20,32,C,2,0,2,E,228431
3490,39,47,E,1,8562,1,A,937680
3491,70,32,E,1,52062,1,A,889723
3492,59,39,C,2,0,2,E,593740
3493,52,47,B,2,0,2,A,235678
3494,68,46,B,2,0,1,E,399361
3495,31,45,D,1,18083,1,D,593934
3496,37,45,C,2,0,1,A,603662
3497,70,29,A,2,0,1,D,605124
3498,28,30,D,1,71188,1,E,329961
3499,40,42,E,1,23018,2,D,78417
3500,39,47,B,2,0,1,F,0
3501,47,4,A,2,0,2,C,466912
3502,65,9,D,1,89533,1,B,309364
3503,25,47,A,1,39723,2,D,90253
3504,65,5,C,2,0,2,D,752489
3505,67,21,E,1,36568,1,A,516401
3506,47,47,B,1,72048,1,C,229822
3507,25,32,E,1,43314,1,C,332938
3508,50,43,C,1,57557,1,D,254553
3509,69,37,A,1,90300,2,D,869464
3510,44,4,E,1,91228,1,E,895794
3511,29,2,A,2,0,2,B,490826
3512,22,35,E,2,0,1,E,831702
3513,42,44,D,2,0,1,E,86477
3514,53,32,C,2,0,1,F,0
3515,39,24,C,2,0,2,A,39480
3516,26,31,A,1,89656,1,D,738449
3517,33,7,C,1,6937,1,D,63585
3518,62,27,A,2,0,2,D,707283
3519,25,6,C,2,0,2,E,724762
3520,56,11,B,2,0,1,C,920315
3521,66,8,B,1,17729,2,E,384257
3522,42,13,C,1,11179,2,E,645918
3523,45,14,E,2,0,1,F,0
3524,23,24,A,1,31843,1,A,260542
3525,57,34,A,1,49860,1,E,44153
3526,33,19,C,2,0,1,A,844981
3527,52,44,B,1,40591,2,C,121988
3528,46,19,A,2,0,1,D,456879
3529,30,3,B,1,74057,1,E,670598
3530,55,41,C,2,0,1,B,791534
3531,33,28,D,1,9466,2,A,987247
3532,70,19,C,2,0,1,C,337381
3533,49,32,A,2,0,1,F,0
3534,47,43,C,2,0,1,D,754275
3535,24,1,E,2,0,2,F,0
3536,50,12,D,2,0,1,D,24737
3537,53,10,C,2,0,2,D,39977
3538,48,2,D,2,0,1,F,0
3539,47,23,E,2,0,1,C,431954
3540,52,30,A,1,4701,1,A,307659
3541,51,4,D,1,26851,1,E,970619
3542,24,16,A,2,0,2,E,975609
3543,27,20,D,2,0,1,F,0
3544,25,19,B,1,89391,1,D,244420
3545,63,36,B,2,0,1,B,947666
3546,22,34,D,2,0,1,B,214252
3547,56,8,D,2,0,1,F,0
3548,35,35,E,2,0,2,D,365119
3549,36,26,C,2,0,2,E,453948
3550,33,23,C,2,0,2,F,0
3551,28,22,B,2,0,2,B,830753
3552,42,17,C,2,0,2,E,856901
3553,33,43,A,1,93941,1,D,870255
3554,67,39,A,2,0,1,D,32233
3555,67,40,C,1,13001,1,E,979727
3556,70,11,D,1,62372,1,A,263130
3557,69,28,C,1,89573,1,E,128212
3558,59,29,A,1,50011,1,C,894656
3559,42,17,C,2,0,2,A,204957
3560,51,36,B,1,71665,1,C,296293
3561,30,8,C,1,94543,1,B,298170
3562,53,39,E,2,0,1,A,645858
3563,59,2,D,1,43141,2,C,936387
3564,62,12,A,1,77410,2,D,204598
3565,42,47,B,1,4041,2,C,516553
3566,66,37,E,1,45428,1,A,66115
3567,58,30,A,2,0,2,B,733569
3568,37,3,D,2,0,1,A,486015
3569,64,28,B,2,0,1,E,828465
3570,53,37,D,2,0,2,B,345906
3571,44,38,B,2,0,1,E,758149
3572,20,33,E,2,0,2,A,34997
3573,61,31,B,2,0,2,D,198544
3574,24,32,D,2,0,1,D,654834
3575,55,27,A,2,0,1,D,76281
3576,25,19,C,2,0,2,F,0
3577,68,21,B,2,0,2,E,421999
3578,27,22,A,2,0,1,F,0
3579,42,11,B,1,16854,1,D,319977
3580,34,2,C,2,0,1,C,33034
3581,30,47,A,1,99157,2,A,332189
3582,32,4,A,1,68037,1,C,489244
3583,51,7,C,1,24340,2,C,388459
3584,46,11,E,1,92753,2,A,504672
3585,36,17,C,1,61161,1,C,934814
3586,34,37,A,1,8021,1,E,314000
3587,36,32,B,2,0,1,F,0
3588,37,37,E,2,0,2,F,0
3589,23,42,B,2,0,1,A,263222
3590,60,12,A,1,7674,1,C,453682
3591,63,18,C,2,0,1,A,218249
3592,35,7,C,1,61370,2,C,392817
3593,61,11,B,1,70264,1,D,713944
3594,52,38,B,2,0,1,E,682556
3595,45,19,C,2,0,1,B,548722
3596,65,46,B,1,11325,2,D,710617
3597,60,44,D,1,80743,1,E,315107
3598,32,2,E,1,261,1,C,940474
3599,42,12,B,1,48624,2,D,650528
3600,67,32,A,1,9820,1,E,15205
3601,61,29,E,1,51134,1,C,288183
3602,55,47,B,2,0,2,D,848350
3603,46,12,C,1,21258,2,B,61562
3604,58,32,A,1,21221,2,E,117352
3605,62,2,A,2,0,1,E,626398
3606,51,32,A,2,0,2,C,241135
3607,63,19,B,1,507,1,D,418875
3608,36,36,A,2,0,2,C,713502
3609,27,6,D,2,0,1,D,113818
3610,57,44,D,1,33099,2,D,153021
3611,26,15,E,1,27277,1,A,966000
3612,45,34,E,1,13690,2,A,876377
3613,20,16,D,2,0,1,C,626356
3614,36,46,D,1,21822,2,E,558361
3615,30,44,B,2,0,1,E,751856
3616,50,43,B,2,0,1,A,702729
3617,48,18,A,1,57323,2,A,711688
3618,20,28,E,2,0,1,C,153436
3619,67,18,A,1,22925,2,C,787962
3620,29,5,D,2,0,2,A,712488
3621,45,1,D,1,38858,1,E,575715
3622,70,17,B,1,69339,1,D,688998
3623,39,30,E,1,68644,1,E,516033
3624,31,38,C,1,37818,1,E,511160
3625,40,31,D,2,0,2,B,835974
3626,64,27,C,2,0,2,D,602287
3627,54,31,B,2,0,2,D,806003
3628,65,46,E,2,0,1,F,0
3629,53,28,B,2,0,1,D,886717
3630,37,20,D,2,0,2,B,757120
3631,23,29,E,2,0,1,E,503068
3632,22,47,E,1,63053,1,C,701590
3633,56,27,C,2,0,2,C,518506
3634,43,41,D,1,3171,2,D,160480
3635,54,13,E,1,98661,2,E,74090
3636,50,21,B,2,0,2,E,302439
3637,56,29,D,2,0,1,B,213901
3638,24,28,D,1,38558,1,D,76189
3639,68,44,C,2,0,2,C,254409
3640,63,12,A,2,0,1,C,23362
3641,51,3,B,1,22221,2,D,357462
3642,49,46,D,2,0,2,A,795795
3643,32,16,C,1,26845,1,D,229943
3644,37,45,D,1,38785,1,A,603872
3645,22,36,C,2,0,1,E,480419
3646,69,31,B,2,0,2,D,724812
3647,40,35,C,1,25370,1,D,691651
3648,43,9,D,2,0,2,B,501422
3649,31,23,C,2,0,2,D,301212
3650,58,2,A,2,0,2,F,0
3651,37,43,E,1,33013,2,B,663658
3652,62,44,A,1,81603,1,C,707790
3653,55,41,B,1,40766,2,D,680651
3654,69,46,A,1,64538,1,E,570892
3655,48,41,D,1,15059,1,D,429478
3656,46,39,D,2,0,1,C,83533
3657,47,5,A,2,0,2,F,0
3658,33,1,B,2,0,1,E,213387
3659,20,16,D,2,0,1,F,0
3660,40,10,E,2,0,2,A,894471
3661,65,21,E,1,70461,2,C,409291
3662,42,16,B,2,0,2,E,334747
3663,25,26,E,1,84788,2,E,46790
3664,42,23,B,2,0,1,C,24172
3665,49,29,D,2,0,2,D,584778
3666,61,41,C,1,53532,1,E,736672
3667,33,27,C,2,0,2,F,0
3668,62,1,B,2,0,1,B,10703
3669,21,10,C,2,0,1,A,339696
3670,45,18,B,2,0,1,A,298226
3671,69,26,A,1,7984,1,B,364065
3672,25,45,D,2,0,2,C,644280
3673,63,26,D,1,522,1,C,881508
3674,70,36,B,2,0,2,B,960937
3675,41,43,D,2,0,2,D,576686
3676,31,33,C,2,0,1,A,60371
3677,32,21,A,1,26313,2,C,721357
3678,63,47,A,1,79317,2,E,25958
3679,32,5,C,1,50134,1,D,343405
3680,56,39,C,1,27839,2,E,69494
3681,68,33,C,1,22800,1,A,794022
3682,57,36,A,2,0,1,F,0
3683,32,4,E,1,62313,2,A,262732
3684,29,36,C,2,0,1,A,265137
3685,59,43,C,2,0,2,B,109539
3686,66,39,C,1,83953,2,D,784311
3687,48,38,D,2,0,1,C,216997
3688,42,32,B,2,0,1,E,387094
3689,37,4,B,1,94279,2,E,214902
3690,63,26,B,1,2620,1,C,766449
3691,42,27,C,2,0,1,F,0
3692,58,8,B,2,0,1,A,116824
3693,61,13,C,2,0,2,D,765956
3694,32,41,D,2,0,1,F,0
3695,32,28,A,2,0,1,C,859720
3696,31,33,B,2,0,2,D,469368
3697,40,4,D,2,0,1,B,955081
3698,33,11,C,1,23731,1,E,589131
3699,41,4,D,2,0,2,D,54189
3700,45,20,E,2,0,1,A,530260
3701,39,9,B,2,0,1,D,138684
3702,42,21,C,2,0,2,B,931617
3703,51,30,B,1,47221,2,A,612809
3704,23,35,B,2,0,2,D,591688
3705,43,17,C,1,4705,1,E,725324
3706,63,21,A,2,0,2,B,55056
3707,23,26,C,1,3787,1,A,329422
3708,39,37,C,2,0,1,B,480762
3709,50,37,C,2,0,1,B,823630
3710,61,24,E,1,74354,2,E,614516
3711,49,33,E,2,0,2,A,371864
3712,45,19,D,2,0,2,A,56084
3713,43,1,E,1,86733,1,C,368011
3714,33,6,C,1,23890,1,B,672689
3715,69,8,B,2,0,2,A,315113
3716,21,45,C,2,0,1,B,545569
3717,50,19,A,2,0,2,C,428996
3718,47,4,B,2,0,2,B,696978
3719,57,23,C,2,0,2,C,706417
3720,34,33,A,1,30850,1,B,339228
3721,27,3,B,1,29829,2,B,951322
3722,29,28,C,2,0,1,C,831089
3723,33,8,E,1,83150,1,E,911417
3724,39,21,B,1,63202,1,E,539275
3725,48,16,C,1,15964,2,C,793974
3726,56,2,B,2,0,1,A,814529
3727,55,19,C,2,0,2,D,347179
3728,62,45,A,2,0,2,C,101080
3729,63,35,B,2,0,2,B,542225
3730,55,43,B,1,50402,2,A,852817
3731,70,9,C,1,67248,1,D,174687
3732,64,26,E,1,75639,2,D,739134
3733,25,38,C,2,0,1,D,305640
3734,62,13,A,2,0,2,B,173065
3735,24,25,E,2,0,1,B,49877
3736,49,46,C,1,25319,1,E,233909
3737,53,37,D,1,64874,1,B,716403
3738,68,29,E,2,0,1,B,748408
3739,41,16,B,1,11663,2,A,58665
3740,38,29,C,1,10371,2,D,273640
3741,60,6,E,1,80725,2,B,991556
3742,25,17,A,2,0,2,F,0
3743,56,26,C,1,92049,2,C,963513
3744,54,37,E,1,79038,2,C,673456
3745,55,23,B,2,0,2,B,277678
3746,26,47,C,2,0,2,B,914320
3747,67,12,D,1,73311,1,E,991524
3748,60,40,B,2,0,2,C,608654
3749,58,13,A,2,0,2,C,888916
3750,53,24,B,1,73567,2,D,954674
3751,70,15,A,1,84131,2,C,713829
3752,40,19,B,1,85460,1,C,961098
3753,29,43,E,2,0,1,B,441810
3754,32,37,E,1,37208,1,B,41724
3755,59,42,B,1,85008,2,A,464656
3756,22,15,D,1,61229,2,E,181830
3757,42,24,D,1,54269,1,B,196089
3758,50,29,A,2,0,1,B,460905
3759,23,38,E,2,0,2,B,733320
3760,20,14,A,2,0,1,B,414018
3761,28,3,B,2,0,2,A,742189
3762,51,34,E,2,0,1,F,0
3763,41,8,A,1,26693,2,B,32867
3764,36,31,C,2,0,1,B,217661
3765,60,34,A,2,0,1,F,0
3766,55,8,C,1,6854,1,B,209098
3767,29,10,D,1,7066,1,D,441214
3768,57,34,A,2,0,2,C,790010
3769,38,18,C,1,732,1,B,46901
3770,64,7,B,2,0,1,B,405352
3771,41,1,B,1,41942,2,C,30009
3772,46,12,C,1,12233,2,C,828796
3773,26,47,B,2,0,1,E,463578
3774,47,35,D,1,66507,1,B,728599
3775,24,38,D,1,88274,2,B,508155
3776,43,27,C,1,99299,1,E,123680
3777,69,47,B,2,0,2,C,536941
3778,32,27,D,1,38260,2,D,224664
3779,46,4,E,1,71137,2,D,718425
3780,31,22,E,1,77035,2,E,886759
3781,62,28,A,1,66444,1,B,24906
3782,37,24,B,2,0,1,F,0
3783,65,45,C,2,0,2,E,658438
3784,39,23,D,1,57366,1,D,511234
3785,26,38,E,2,0,2,C,697038
3786,32,25,C,1,70650,2,A,552148
3787,63,12,A,1,2212,1,E,456324
3788,51,44,A,2,0,1,E,16194
3789,38,47,E,2,0,1,B,173167
3790,34,8,A,1,13260,2,A,622315
3791,46,5,D,1,94102,1,A,23541
3792,42,7,A,2,0,2,E,922029
3793,21,46,C,1,3751,2,E,746197
3794,58,31,A,2,0,2,A,280455
3795,37,21,B,1,169,2,B,93181
3796,38,27,C,1,15288,1,C,908965
3797,61,47,A,1,44819,1,D,348777
3798,54,28,C,2,0,1,B,88918
3799,58,20,D,1,89485,1,A,989069
3800,46,40,C,1,79070,2,C,738720
3801,47,47,A,2,0,2,F,0
3802,39,45,C,2,0,2,A,233182
3803,39,33,B,1,61473,2,B,880921
3804,42,16,C,1,4389,2,E,327722
3805,34,5,C,1,69220,2,B,568083
3806,67,25,D,1,55570,1,E,623884
3807,37,14,C,1,46627,2,B,964063
3808,38,37,C,2,0,2,A,422855
3809,20,32,A,1,15631,1,B,345497
3810,35,19,C,1,49947,1,B,913420
3811,27,39,D,1,32727,1,C,180906
